original_concept_id,original_code,original_name,original_vocab,snomed_concept_id,snomed_concept_code,snomed_concept_name,snomed_vocab,mapping_relationship,frequency
45610500,D004205,Cromolyn Sodium,MeSH,4298924,,Cromolyn sodium,SNOMED,Exact name match,1
19474803,D009268,Nalidixic Acid,MeSH,4299023,,Nalidixic acid,SNOMED,Exact name match,1
19474551,D005680,gamma-Aminobutyric Acid,MeSH,4123523,,Gamma-aminobutyric acid,SNOMED,Exact name match,1
19474061,D000077557,Ibandronic Acid,MeSH,4225166,,Ibandronic acid,SNOMED,Exact name match,1
19474003,D000069468,Desvenlafaxine Succinate,MeSH,4198916,,Desvenlafaxine succinate,SNOMED,Exact name match,1
19473998,D000069446,Atazanavir Sulfate,MeSH,40577337,,Atazanavir sulfate,SNOMED,Exact name match,1
19473984,D000068717,Glatiramer Acetate,MeSH,4032572,,Glatiramer acetate,SNOMED,Exact name match,1
35822237,744-1140882498,penicillin,UK Biobank,35622457,,Penicillin,SNOMED,Exact name match,1672
35822236,4-1140882498,penicillin,UK Biobank,35622457,,Penicillin,SNOMED,Exact name match,1672
35817343,100688-4,Codeine,UK Biobank,4307012,,Codeine,SNOMED,Exact name match,799
35817342,4-1140884444,codeine,UK Biobank,4307012,,Codeine,SNOMED,Exact name match,799
35820395,4-1140860696,lisinopril,UK Biobank,4305091,,Lisinopril,SNOMED,Exact name match,795
35821057,4-1140871692,morphine,UK Biobank,4189449,,Morphine,SNOMED,Exact name match,758
35815792,744-1141180226,amoxicillin,UK Biobank,4156860,,Amoxicillin,SNOMED,Exact name match,634
35815791,4-1141180226,amoxicillin,UK Biobank,4156860,,Amoxicillin,SNOMED,Exact name match,634
35816080,100688-1,Aspirin,UK Biobank,4306886,,Aspirin,SNOMED,Exact name match,479
35816079,100628-1,Aspirin,UK Biobank,4306886,,Aspirin,SNOMED,Exact name match,479
35816078,4-1140868226,aspirin,UK Biobank,4306886,,Aspirin,SNOMED,Exact name match,479
35817196,744-1140874138,ciprofloxacin,UK Biobank,4187588,,Ciprofloxacin,SNOMED,Exact name match,470
35817195,4-1140874138,ciprofloxacin,UK Biobank,4187588,,Ciprofloxacin,SNOMED,Exact name match,470
35820334,744-1141162668,levofloxacin,UK Biobank,4299172,,Levofloxacin,SNOMED,Exact name match,448
35820333,4-1141162668,levofloxacin,UK Biobank,4299172,,Levofloxacin,SNOMED,Exact name match,448
35824439,4-1140864992,tramadol,UK Biobank,4297525,,Tramadol,SNOMED,Exact name match,436
35816115,4-1141146234,atorvastatin,UK Biobank,4189425,,Atorvastatin,SNOMED,Exact name match,372
35824758,4-1140873850,vancomycin,UK Biobank,4164069,,Vancomycin,SNOMED,Exact name match,371
35824759,744-1140873850,vancomycin,UK Biobank,4164069,,Vancomycin,SNOMED,Exact name match,371
35819715,4-1140871310,ibuprofen,UK Biobank,4298923,,Ibuprofen,SNOMED,Exact name match,334
35816960,744-1140873288,cephalexin,UK Biobank,4306840,,Cephalexin,SNOMED,Exact name match,314
35816959,4-1140873288,cephalexin,UK Biobank,4306840,,Cephalexin,SNOMED,Exact name match,314
35818617,744-1140873608,erythromycin,UK Biobank,4164059,,Erythromycin,SNOMED,Exact name match,298
35818616,4-1140873608,erythromycin,UK Biobank,4164059,,Erythromycin,SNOMED,Exact name match,298
35819233,4-1140872228,gabapentin,UK Biobank,4299745,,Gabapentin,SNOMED,Exact name match,275
35817252,744-1140873650,clindamycin,UK Biobank,4187575,,Clindamycin,SNOMED,Exact name match,266
35817251,4-1140873650,clindamycin,UK Biobank,4187575,,Clindamycin,SNOMED,Exact name match,266
35815762,4-1140879802,amlodipine,UK Biobank,4305087,,Amlodipine,SNOMED,Exact name match,255
35816211,744-1140873642,azithromycin,UK Biobank,4299165,,Azithromycin,SNOMED,Exact name match,232
35816210,4-1140873642,azithromycin,UK Biobank,4299165,,Azithromycin,SNOMED,Exact name match,232
35815399,4-1140888772,acetaminophen,UK Biobank,4306040,,Acetaminophen,SNOMED,Exact name match,230
35818449,6314-27,egg,UK Biobank,40613160,,Egg,SNOMED,Exact name match,195
35819535,4-1140881842,heparin,UK Biobank,4159634,,Heparin,SNOMED,Exact name match,188
35820748,4-1140884600,metformin,UK Biobank,4159323,,Metformin,SNOMED,Exact name match,188
35820694,4-1140910700,meperidine,UK Biobank,4299030,,Meperidine,SNOMED,Exact name match,188
35818310,744-1140873394,doxycycline,UK Biobank,4156709,,Doxycycline,SNOMED,Exact name match,185
35818309,4-1140873394,doxycycline,UK Biobank,4156709,,Doxycycline,SNOMED,Exact name match,185
35822586,4-1140868364,prednisone,UK Biobank,4023242,,Prednisone,SNOMED,Exact name match,174
35822239,744-1140909716,penicillin g,UK Biobank,4205895,,Penicillin G,SNOMED,Exact name match,164
35822238,4-1140909716,penicillin g,UK Biobank,4205895,,Penicillin G,SNOMED,Exact name match,164
35818877,4-1140880956,fentanyl,UK Biobank,4162415,,Fentanyl,SNOMED,Exact name match,147
35822884,4-1140868170,prochlorperazine,UK Biobank,4158269,,Prochlorperazine,SNOMED,Exact name match,141
35817236,744-1140873634,clarithromycin,UK Biobank,4306031,,Clarithromycin,SNOMED,Exact name match,141
35817235,4-1140873634,clarithromycin,UK Biobank,4306031,,Clarithromycin,SNOMED,Exact name match,141
35820787,4-1140879494,metoclopramide,UK Biobank,4187023,,Metoclopramide,SNOMED,Exact name match,136
35824250,744-1140873450,tetracycline,UK Biobank,4187581,,Tetracycline,SNOMED,Exact name match,134
35824249,4-1140873450,tetracycline,UK Biobank,4187581,,Tetracycline,SNOMED,Exact name match,134
35820791,4-1140879818,metoprolol,UK Biobank,4187584,,Metoprolol,SNOMED,Exact name match,134
35823363,4-1141192410,rosuvastatin,UK Biobank,45763630,,Rosuvastatin,SNOMED,Exact name match,130
35823540,4-1140861958,simvastatin,UK Biobank,4301328,,Simvastatin,SNOMED,Exact name match,129
35821205,4-1140871462,naproxen,UK Biobank,4186860,,Naproxen,SNOMED,Exact name match,121
35822829,4-1141200004,pregabalin,UK Biobank,4187330,,Pregabalin,SNOMED,Exact name match,120
35815748,4-1140888502,amiodarone,UK Biobank,4159615,,Amiodarone,SNOMED,Exact name match,119
35819617,4-1140866162,hydrochlorothiazide,UK Biobank,4299163,,Hydrochlorothiazide,SNOMED,Exact name match,118
35820816,744-1140874014,metronidazole,UK Biobank,4159334,,Metronidazole,SNOMED,Exact name match,117
35820815,4-1140874014,metronidazole,UK Biobank,4159334,,Metronidazole,SNOMED,Exact name match,117
35823813,4-1140866236,spironolactone,UK Biobank,4305261,,Spironolactone,SNOMED,Exact name match,116
35820110,4-1140884558,ketorolac,UK Biobank,4186842,,Ketorolac,SNOMED,Exact name match,113
35820461,4-1140916356,losartan,UK Biobank,4190223,,Losartan,SNOMED,Exact name match,111
35816931,744-1140873434,ceftriaxone,UK Biobank,4186990,,Ceftriaxone,SNOMED,Exact name match,111
35816930,4-1140873434,ceftriaxone,UK Biobank,4186990,,Ceftriaxone,SNOMED,Exact name match,111
35816947,4-1141176662,celecoxib,UK Biobank,4021058,,Celecoxib,SNOMED,Exact name match,107
35820457,4-1140863302,lorazepam,UK Biobank,4299887,,Lorazepam,SNOMED,Exact name match,106
35819611,4-1140888686,hydralazine,UK Biobank,4304295,,Hydralazine,SNOMED,Exact name match,105
35816881,744-1140873020,cefaclor,UK Biobank,4306735,,Cefaclor,SNOMED,Exact name match,99
35816880,4-1140873020,cefaclor,UK Biobank,4306735,,Cefaclor,SNOMED,Exact name match,99
35821420,744-1140874126,nitrofurantoin,UK Biobank,4159993,,Nitrofurantoin,SNOMED,Exact name match,94
35821419,4-1140874126,nitrofurantoin,UK Biobank,4159993,,Nitrofurantoin,SNOMED,Exact name match,94
35819497,4-1140867168,haloperidol,UK Biobank,4299739,,Haloperidol,SNOMED,Exact name match,94
35821368,4-1140910670,niacin,UK Biobank,4158887,,Niacin,SNOMED,Exact name match,93
35825323,4-1140865016,zolpidem,UK Biobank,4308523,,Zolpidem,SNOMED,Exact name match,79
35819222,4-1140909708,furosemide,UK Biobank,4306892,,Furosemide,SNOMED,Exact name match,78
35818359,4-1141200564,duloxetine,UK Biobank,4230914,,Duloxetine,SNOMED,Exact name match,74
35822341,4-2038460076,phenytoin,UK Biobank,4301090,,Phenytoin,SNOMED,Exact name match,69
35816891,744-1141180450,cefazolin,UK Biobank,4305915,,Cefazolin,SNOMED,Exact name match,68
35816890,4-1141180450,cefazolin,UK Biobank,4305915,,Cefazolin,SNOMED,Exact name match,68
35822573,4-1140888648,pravastatin,UK Biobank,4190222,,Pravastatin,SNOMED,Exact name match,67
35820322,4-1141171932,levetiracetam,UK Biobank,4297685,,Levetiracetam,SNOMED,Exact name match,67
35815610,4-1140875408,allopurinol,UK Biobank,4298903,,Allopurinol,SNOMED,Exact name match,67
35816611,4-1141176854,bupropion,UK Biobank,4306047,,Bupropion,SNOMED,Exact name match,66
35821393,4-1140861088,nifedipine,UK Biobank,4307009,,Nifedipine,SNOMED,Exact name match,66
35817289,4-1141168318,clopidogrel,UK Biobank,4304142,,Clopidogrel,SNOMED,Exact name match,66
35821087,744-1141187100,moxifloxacin,UK Biobank,4134512,,Moxifloxacin,SNOMED,Exact name match,65
35821086,4-1141187100,moxifloxacin,UK Biobank,4134512,,Moxifloxacin,SNOMED,Exact name match,65
35815846,744-1140872748,ampicillin,UK Biobank,4306706,,Ampicillin,SNOMED,Exact name match,63
35815845,4-1140872748,ampicillin,UK Biobank,4306706,,Ampicillin,SNOMED,Exact name match,63
35821821,4-1140868134,ondansetron,UK Biobank,4157765,,Ondansetron,SNOMED,Exact name match,59
35825047,4-1140888266,warfarin,UK Biobank,4187015,,Warfarin,SNOMED,Exact name match,56
35820776,4-1140874976,methylprednisolone,UK Biobank,4020620,,Methylprednisolone,SNOMED,Exact name match,56
35818550,4-1140888770,epinephrine,UK Biobank,40549543,,Epinephrine,SNOMED,Exact name match,56
35817908,4-1140863152,diazepam,UK Biobank,4306732,,Diazepam,SNOMED,Exact name match,56
35816841,4-1140909368,carvedilol,UK Biobank,4305089,,Carvedilol,SNOMED,Exact name match,56
35824473,4-1140879634,trazodone,UK Biobank,4158266,,Trazodone,SNOMED,Exact name match,55
35823949,4-1140909702,sulfasalazine,UK Biobank,4299020,,Sulfasalazine,SNOMED,Exact name match,53
35823008,4-1141152848,quetiapine,UK Biobank,4304126,,Quetiapine,SNOMED,Exact name match,51
35821423,4-1140910570,nitroglycerin,UK Biobank,4301210,,Nitroglycerin,SNOMED,Exact name match,50
35820676,4-1140926732,meloxicam,UK Biobank,4299874,,Meloxicam,SNOMED,Exact name match,49
35818777,4-1141192736,ezetimibe,UK Biobank,4254500,,Ezetimibe,SNOMED,Exact name match,49
35820724,744-1140917228,meropenem,UK Biobank,4299168,,Meropenem,SNOMED,Exact name match,48
35820723,4-1140917228,meropenem,UK Biobank,4299168,,Meropenem,SNOMED,Exact name match,48
35817510,4-1141173346,cortisone,UK Biobank,4137589,,Cortisone,SNOMED,Exact name match,48
35823567,4-1140867878,sertraline,UK Biobank,4159329,,Sertraline,SNOMED,Exact name match,46
35821800,4-1140865634,omeprazole,UK Biobank,4304300,,Omeprazole,SNOMED,Exact name match,46
35823047,4-1140860806,ramipril,UK Biobank,4297530,,Ramipril,SNOMED,Exact name match,44
35824101,4-1140926934,tamsulosin,UK Biobank,4156716,,Tamsulosin,SNOMED,Exact name match,43
35816799,4-2038459704,carbamazepine,UK Biobank,4306720,,Carbamazepine,SNOMED,Exact name match,43
35822114,4-1140929012,pantoprazole,UK Biobank,4193816,,Pantoprazole,SNOMED,Exact name match,42
35818525,4-1140861588,enoxaparin,UK Biobank,4159321,,Enoxaparin,SNOMED,Exact name match,41
35820763,4-1140869848,methotrexate,UK Biobank,4301206,,Methotrexate,SNOMED,Exact name match,40
35817286,4-1140883468,clonidine,UK Biobank,4187143,,Clonidine,SNOMED,Exact name match,36
35818505,4-1140888552,enalapril,UK Biobank,4156855,,Enalapril,SNOMED,Exact name match,36
35820198,4-1140872290,lamotrigine,UK Biobank,4301320,,Lamotrigine,SNOMED,Exact name match,36
35824424,4-1140923484,topiramate,UK Biobank,4299744,,Topiramate,SNOMED,Exact name match,36
35816885,744-1140873098,cefadroxil,UK Biobank,4186987,,Cefadroxil,SNOMED,Exact name match,35
35816884,4-1140873098,cefadroxil,UK Biobank,4186987,,Cefadroxil,SNOMED,Exact name match,35
35824743,4-1141145660,valsartan,UK Biobank,4299840,,Valsartan,SNOMED,Exact name match,34
35819046,4-1140879540,fluoxetine,UK Biobank,4158255,,Fluoxetine,SNOMED,Exact name match,34
35817976,4-1140879806,diltiazem,UK Biobank,4187577,,Diltiazem,SNOMED,Exact name match,34
35818649,4-1141180212,escitalopram,UK Biobank,4267846,,Escitalopram,SNOMED,Exact name match,33
35815664,4-1140863308,alprazolam,UK Biobank,4305239,,Alprazolam,SNOMED,Exact name match,33
35824817,4-1140916282,venlafaxine,UK Biobank,4163776,,Venlafaxine,SNOMED,Exact name match,32
35823992,4-1140884412,sumatriptan,UK Biobank,4217875,,Sumatriptan,SNOMED,Exact name match,32
35816227,4-1140875420,baclofen,UK Biobank,4306852,,Baclofen,SNOMED,Exact name match,32
35819665,4-1140884308,hydroxychloroquine,UK Biobank,4159991,,Hydroxychloroquine,SNOMED,Exact name match,31
35819022,4-1140874272,fluconazole,UK Biobank,4306707,,Fluconazole,SNOMED,Exact name match,30
35815751,4-1140879616,amitriptyline,UK Biobank,4187005,,Amitriptyline,SNOMED,Exact name match,30
35819891,100630-5,Iron,UK Biobank,4244056,,Iron,SNOMED,Exact name match,29
35819892,100690-1,Iron,UK Biobank,4244056,,Iron,SNOMED,Exact name match,29
35819893,74-486,Iron,UK Biobank,4244056,,Iron,SNOMED,Exact name match,29
35823307,4-1140867444,risperidone,UK Biobank,4299740,,Risperidone,SNOMED,Exact name match,28
35816933,744-1140873138,cefuroxime,UK Biobank,4188390,,Cefuroxime,SNOMED,Exact name match,28
35816932,4-1140873138,cefuroxime,UK Biobank,4188390,,Cefuroxime,SNOMED,Exact name match,28
35816102,4-1140866738,atenolol,UK Biobank,4306037,,Atenolol,SNOMED,Exact name match,28
35824826,4-1140888510,verapamil,UK Biobank,4187569,,Verapamil,SNOMED,Exact name match,28
35824529,744-1140873966,trimethoprim,UK Biobank,4306709,,Trimethoprim,SNOMED,Exact name match,27
35824528,4-1140873966,trimethoprim,UK Biobank,4306709,,Trimethoprim,SNOMED,Exact name match,27
35822323,4-1140910706,phenobarbital,UK Biobank,4189441,,Phenobarbital,SNOMED,Exact name match,26
35820937,4-1141152732,mirtazapine,UK Biobank,4305085,,Mirtazapine,SNOMED,Exact name match,26
35820914,744-1140873480,minocycline,UK Biobank,4156854,,Minocycline,SNOMED,Exact name match,26
35820913,4-1140873480,minocycline,UK Biobank,4156854,,Minocycline,SNOMED,Exact name match,26
35824378,4-1141153186,tizanidine,UK Biobank,4159969,,Tizanidine,SNOMED,Exact name match,25
35817920,4-1140884488,diclofenac,UK Biobank,4322323,,Diclofenac,SNOMED,Exact name match,25
35818584,744-1141186826,ertapenem,UK Biobank,4245841,,Ertapenem,SNOMED,Exact name match,24
35818583,4-1141186826,ertapenem,UK Biobank,4245841,,Ertapenem,SNOMED,Exact name match,24
35820368,744-1141172954,linezolid,UK Biobank,4304173,,Linezolid,SNOMED,Exact name match,24
35820367,4-1141172954,linezolid,UK Biobank,4304173,,Linezolid,SNOMED,Exact name match,24
35822929,4-1140879842,propranolol,UK Biobank,4159492,,Propranolol,SNOMED,Exact name match,24
35819378,4-1140874646,glipizide,UK Biobank,4306698,,Glipizide,SNOMED,Exact name match,23
35817847,4-1140874816,dexamethasone,UK Biobank,40288319,,Dexamethasone,SNOMED,Exact name match,23
35820205,4-1140864752,lansoprazole,UK Biobank,4297536,,Lansoprazole,SNOMED,Exact name match,22
35818865,4-1140861954,fenofibrate,UK Biobank,4297533,,Fenofibrate,SNOMED,Exact name match,22
35822954,4-1140882142,pseudoephedrine,UK Biobank,4160635,,Pseudoephedrine,SNOMED,Exact name match,21
35821891,6314-32,orange,UK Biobank,40597170,,Orange,SNOMED,Exact name match,21
35817285,4-1140872150,clonazepam,UK Biobank,4301207,,Clonazepam,SNOMED,Exact name match,21
35816206,4-1140869930,azathioprine,UK Biobank,4164032,,Azathioprine,SNOMED,Exact name match,21
35819808,4-1140871336,indomethacin,UK Biobank,4159986,,Indomethacin,SNOMED,Exact name match,20
35818794,4-1140865608,famotidine,UK Biobank,4306718,,Famotidine,SNOMED,Exact name match,20
35817928,4-1140883590,dicyclomine,UK Biobank,4187008,,Dicyclomine,SNOMED,Exact name match,20
35820542,74-483,Magnesium,UK Biobank,4248041,,Magnesium,SNOMED,Exact name match,20
35823331,4-1141165244,rofecoxib,UK Biobank,4304159,,Rofecoxib,SNOMED,Exact name match,20
35821781,4-1140928916,olanzapine,UK Biobank,4304125,,Olanzapine,SNOMED,Exact name match,20
35820788,4-1140866092,metolazone,UK Biobank,4298899,,Metolazone,SNOMED,Exact name match,20
35822002,4-1141175204,oxcarbazepine,UK Biobank,4305251,,Oxcarbazepine,SNOMED,Exact name match,19
35819060,4-1140888098,fluticasone,UK Biobank,4246699,,Fluticasone,SNOMED,Exact name match,19
35816624,4-1140879730,buspirone,UK Biobank,4307017,,Buspirone,SNOMED,Exact name match,19
35816025,4-1141195974,aripiprazole,UK Biobank,4232145,,Aripiprazole,SNOMED,Exact name match,19
35817216,4-1140921600,citalopram,UK Biobank,4159330,,Citalopram,SNOMED,Exact name match,18
35816608,4-1140866280,bumetanide,UK Biobank,4306033,,Bumetanide,SNOMED,Exact name match,18
35819291,100692-3,Garlic,UK Biobank,42536289,,Garlic,SNOMED,Exact name match,18
35817359,4-1140875486,colchicine,UK Biobank,4305902,,Colchicine,SNOMED,Exact name match,18
35824741,4-1140872214,valproic acid,UK Biobank,4305262,,Valproic acid,SNOMED,Exact name match,17
35822241,744-1140888758,penicillin v,UK Biobank,4164066,,Penicillin V,SNOMED,Exact name match,17
35822240,4-1140888758,penicillin v,UK Biobank,4164066,,Penicillin V,SNOMED,Exact name match,17
35821794,4-1141193282,olmesartan,UK Biobank,4134356,,Olmesartan,SNOMED,Exact name match,17
35817004,4-1140883504,cetirizine,UK Biobank,4156718,,Cetirizine,SNOMED,Exact name match,16
35818934,74-472,Fish oil,UK Biobank,42536455,,Fish oil,SNOMED,Exact name match,16
35819672,4-1140883656,hydroxyzine,UK Biobank,4158271,,Hydroxyzine,SNOMED,Exact name match,16
35821617,4-1140867818,nortriptyline,UK Biobank,4156853,,Nortriptyline,SNOMED,Exact name match,15
35819618,4-1140874896,hydrocortisone,UK Biobank,4245352,,Hydrocortisone,SNOMED,Exact name match,15
35819323,744-1140873574,gentamicin,UK Biobank,4305884,,Gentamicin,SNOMED,Exact name match,15
35819322,4-1140873574,gentamicin,UK Biobank,4305884,,Gentamicin,SNOMED,Exact name match,15
35823461,4-1140910492,scopolamine,UK Biobank,4301212,,Scopolamine,SNOMED,Exact name match,15
35817100,4-1140866144,chlorthalidone,UK Biobank,4306846,,Chlorthalidone,SNOMED,Exact name match,14
35816218,4-1140873280,aztreonam,UK Biobank,4305894,,Aztreonam,SNOMED,Exact name match,14
35816219,744-1140873280,aztreonam,UK Biobank,4305894,,Aztreonam,SNOMED,Exact name match,14
35819936,4-1140860954,isosorbide mononitrate,UK Biobank,4305086,,Isosorbide mononitrate,SNOMED,Exact name match,14
35823787,4-1140879854,sotalol,UK Biobank,4160637,,Sotalol,SNOMED,Exact name match,14
35824069,4-1140911642,tacrolimus,UK Biobank,4304147,,Tacrolimus,SNOMED,Exact name match,14
35816924,4-1140873202,ceftazidime,UK Biobank,4298921,,Ceftazidime,SNOMED,Exact name match,13
35816925,744-1140873202,ceftazidime,UK Biobank,4298921,,Ceftazidime,SNOMED,Exact name match,13
35821753,4-1140874160,ofloxacin,UK Biobank,4308517,,Ofloxacin,SNOMED,Exact name match,13
35821754,744-1140874160,ofloxacin,UK Biobank,4308517,,Ofloxacin,SNOMED,Exact name match,13
35820163,4-1140879824,labetalol,UK Biobank,4156871,,Labetalol,SNOMED,Exact name match,13
35820262,4-1141166294,leflunomide,UK Biobank,4305238,,Leflunomide,SNOMED,Exact name match,13
35822584,4-1140874930,prednisolone,UK Biobank,4020623,,Prednisolone,SNOMED,Exact name match,13
35822395,4-1141171646,pioglitazone,UK Biobank,4216941,,Pioglitazone,SNOMED,Exact name match,13
35824399,4-1140875268,tolmetin,UK Biobank,4187012,,Tolmetin,SNOMED,Exact name match,13
35823014,4-1140860728,quinapril,UK Biobank,4299839,,Quinapril,SNOMED,Exact name match,13
35823920,4-1140865536,sucralfate,UK Biobank,4299050,,Sucralfate,SNOMED,Exact name match,12
35822235,4-1140875316,penicillamine,UK Biobank,4299018,,Penicillamine,SNOMED,Exact name match,12
35821716,4-1140874360,nystatin,UK Biobank,4305257,,Nystatin,SNOMED,Exact name match,12
35821125,744-1140880342,mupirocin,UK Biobank,4305898,,Mupirocin,SNOMED,Exact name match,12
35821124,4-1140880342,mupirocin,UK Biobank,4305898,,Mupirocin,SNOMED,Exact name match,12
35817963,4-2038459814,digoxin,UK Biobank,4306887,,Digoxin,SNOMED,Exact name match,12
35824210,4-1140879798,terazosin,UK Biobank,4304180,,Terazosin,SNOMED,Exact name match,12
35816913,744-1141168270,cefprozil,UK Biobank,4307023,,Cefprozil,SNOMED,Exact name match,11
35816912,4-1141168270,cefprozil,UK Biobank,4307023,,Cefprozil,SNOMED,Exact name match,11
35817094,4-1140879658,chlorpromazine,UK Biobank,4301096,,Chlorpromazine,SNOMED,Exact name match,11
35815481,4-1141188588,adalimumab,UK Biobank,4251303,,Adalimumab,SNOMED,Exact name match,11
35817092,4-1140883520,chlorpheniramine,UK Biobank,4187600,,Chlorpheniramine,SNOMED,Exact name match,11
35820455,4-1140862772,loratadine,UK Biobank,4304136,,Loratadine,SNOMED,Exact name match,11
35817709,4-1140874104,dapsone,UK Biobank,4304290,,Dapsone,SNOMED,Exact name match,11
35818704,4-1140871188,etodolac,UK Biobank,4297526,,Etodolac,SNOMED,Exact name match,11
35821185,4-1140875336,nabumetone,UK Biobank,4304129,,Nabumetone,SNOMED,Exact name match,11
35821933,4-1141186834,oseltamivir,UK Biobank,4134357,,Oseltamivir,SNOMED,Exact name match,11
35822015,4-1140883568,oxybutynin,UK Biobank,4159479,,Oxybutynin,SNOMED,Exact name match,11
35818657,4-1141177526,esomeprazole,UK Biobank,4217128,,Esomeprazole,SNOMED,Exact name match,10
35816893,744-1140873416,cefixime,UK Biobank,4307022,,Cefixime,SNOMED,Exact name match,10
35816892,4-1140873416,cefixime,UK Biobank,4307022,,Cefixime,SNOMED,Exact name match,10
35818306,4-1140879778,doxazosin,UK Biobank,4159302,,Doxazosin,SNOMED,Exact name match,10
35820772,4-1140917132,methylphenidate,UK Biobank,4189283,,Methylphenidate,SNOMED,Exact name match,10
35822255,4-1140884338,pentamidine,UK Biobank,4156862,,Pentamidine,SNOMED,Exact name match,10
35823597,4-1141168936,sildenafil,UK Biobank,4164031,,Sildenafil,SNOMED,Exact name match,10
35820101,4-1140874336,ketoconazole,UK Biobank,4301087,,Ketoconazole,SNOMED,Exact name match,9
35816597,4-1140862572,budesonide,UK Biobank,4217723,,Budesonide,SNOMED,Exact name match,9
35816831,4-1140875432,carisoprodol,UK Biobank,4306696,,Carisoprodol,SNOMED,Exact name match,9
35818914,4-1141146428,fexofenadine,UK Biobank,4159311,,Fexofenadine,SNOMED,Exact name match,9
35818965,4-1140888570,flecainide,UK Biobank,4156872,,Flecainide,SNOMED,Exact name match,9
35819061,4-1140888594,fluvastatin,UK Biobank,4299179,,Fluvastatin,SNOMED,Exact name match,9
35824385,744-1140873536,tobramycin,UK Biobank,4189453,,Tobramycin,SNOMED,Exact name match,9
35824384,4-1140873536,tobramycin,UK Biobank,4189453,,Tobramycin,SNOMED,Exact name match,9
35820761,4-1140875452,methocarbamol,UK Biobank,4299068,,Methocarbamol,SNOMED,Exact name match,9
35823019,4-1140874420,quinine,UK Biobank,4189438,,Quinine,SNOMED,Exact name match,9
35824161,4-1140863202,temazepam,UK Biobank,4305878,,Temazepam,SNOMED,Exact name match,9
35820922,4-1140860532,minoxidil,UK Biobank,4299024,,Minoxidil,SNOMED,Exact name match,9
35822171,4-1140867888,paroxetine,UK Biobank,4156738,,Paroxetine,SNOMED,Exact name match,8
35816910,4-1140873430,cefpodoxime,UK Biobank,4299166,,Cefpodoxime,SNOMED,Exact name match,8
35816911,744-1140873430,cefpodoxime,UK Biobank,4299166,,Cefpodoxime,SNOMED,Exact name match,8
35818307,4-1140867640,doxepin,UK Biobank,4156735,,Doxepin,SNOMED,Exact name match,8
35821243,4-1141164276,nebivolol,UK Biobank,4217742,,Nebivolol,SNOMED,Exact name match,8
35821382,4-2018610518,nicotine,UK Biobank,4285436,,Nicotine,SNOMED,Exact name match,8
35823623,4-1141173926,sirolimus,UK Biobank,4304162,,Sirolimus,SNOMED,Exact name match,8
35822918,4-1140888482,propafenone,UK Biobank,4158406,,Propafenone,SNOMED,Exact name match,8
35823727,4-1141200322,solifenacin,UK Biobank,4251134,,Solifenacin,SNOMED,Exact name match,8
35823937,4-1141182110,sulfadiazine,UK Biobank,40520768,,Sulfadiazine,SNOMED,Exact name match,8
35823938,744-1141182110,sulfadiazine,UK Biobank,40520768,,Sulfadiazine,SNOMED,Exact name match,8
35824349,4-1140879866,timolol,UK Biobank,4158397,,Timolol,SNOMED,Exact name match,8
35824488,4-1140868426,triamcinolone,UK Biobank,4023238,,Triamcinolone,SNOMED,Exact name match,8
35819043,4-1140869772,fluorouracil,UK Biobank,4300009,,Fluorouracil,SNOMED,Exact name match,7
35817267,4-1140863268,clobazam,UK Biobank,4306050,,Clobazam,SNOMED,Exact name match,7
35819883,4-1140883548,ipratropium,UK Biobank,4186844,,Ipratropium,SNOMED,Exact name match,7
35817179,4-1141181150,cilostazol,UK Biobank,4023394,,Cilostazol,SNOMED,Exact name match,7
35816121,4-1140883494,atropine,UK Biobank,4159619,,Atropine,SNOMED,Exact name match,7
35819317,4-1140861856,gemfibrozil,UK Biobank,4304313,,Gemfibrozil,SNOMED,Exact name match,7
35818291,4-1140922714,dorzolamide,UK Biobank,4190195,,Dorzolamide,SNOMED,Exact name match,7
35819887,4-1141152998,irbesartan,UK Biobank,4299841,,Irbesartan,SNOMED,Exact name match,7
35822430,4-1140871666,piroxicam,UK Biobank,4298910,,Piroxicam,SNOMED,Exact name match,7
35823062,4-1140879406,ranitidine,UK Biobank,4187570,,Ranitidine,SNOMED,Exact name match,7
35823359,4-1141177600,rosiglitazone,UK Biobank,4216958,,Rosiglitazone,SNOMED,Exact name match,7
35824211,4-1140927328,terbinafine,UK Biobank,4189428,,Terbinafine,SNOMED,Exact name match,7
35819924,4-1140873986,isoniazid,UK Biobank,4306890,,Isoniazid,SNOMED,Exact name match,7
35819391,100692-5,Glucosamine,UK Biobank,4289925,,Glucosamine,SNOMED,Exact name match,6
35819390,100630-2,Glucosamine,UK Biobank,4289925,,Glucosamine,SNOMED,Exact name match,6
35815478,4-1140909954,acyclovir,UK Biobank,4187006,,Acyclovir,SNOMED,Exact name match,6
35815706,4-1140879644,amantadine,UK Biobank,4187018,,Amantadine,SNOMED,Exact name match,6
35816462,4-1141179914,bimatoprost,UK Biobank,4032207,,Bimatoprost,SNOMED,Exact name match,6
35816786,4-1140860750,captopril,UK Biobank,4304306,,Captopril,SNOMED,Exact name match,6
35818342,4-1140867084,droperidol,UK Biobank,4300001,,Droperidol,SNOMED,Exact name match,6
35818930,4-1140868550,finasteride,UK Biobank,4299858,,Finasteride,SNOMED,Exact name match,6
35819377,4-1141152590,glimepiride,UK Biobank,4297678,,Glimepiride,SNOMED,Exact name match,6
